pid,role,derm_years,gp_years,years_experience,group,case_index,question_id,n_sources,correct_choice,correct_answer_text,llm_answer,llm_answer_text,llm_is_correct,initial_answer,final_answer,initial_correct,final_correct,answered,changed_answer,initial_eq_llm,final_eq_llm,switched_to_llm,switched_from_llm,n_support,n_support_rated,all_sources_support,any_source_supports,question_type,disease_category,disease_prevalence,original_disease,canonical_disease,disease_subcategory,question_structure
p09,Dermatologist,1-3 years,,1-3 years,3,3,203,1,C,High-output cardiac failure,C,High-output cardiac failure,True,C,C,True,True,True,False,True,True,False,False,0,1,False,False,epidemiology,Genetic Rare,rare,Hereditary Hemorrhagic Telangiectasia,Hereditary Hemorrhagic Telangiectasia,Syndromic,vignette
p09,Dermatologist,1-3 years,,1-3 years,3,4,845,2,C,Flavin adenine dinucleotide,C,Flavin adenine dinucleotide,True,C,C,True,True,True,False,True,True,False,False,2,2,True,True,mechanism,Metabolic Systemic,rare,Riboflavin Deficiency,Riboflavin Deficiency,Nutritional,vignette
p09,Dermatologist,1-3 years,,1-3 years,3,5,1015,3,A,Intrastrand cross-linking of thymidine residues in DNA,A,Intrastrand cross-linking of thymidine residues in DNA,True,A,A,True,True,True,False,True,True,False,False,0,3,False,False,mechanism,Neoplastic,common,Squamous Cell Carcinoma,Squamous Cell Carcinoma,Malignant,vignette
p09,Dermatologist,1-3 years,,1-3 years,3,6,2897,2,B,Streptobacillus moniliformis,B,Streptobacillus moniliformis,True,B,B,True,True,True,False,True,True,False,False,1,2,False,True,diagnosis,Infectious,rare,Rat-Bite Fever,Rat-Bite Fever,Bacterial,vignette
p09,Dermatologist,1-3 years,,1-3 years,3,7,1499,1,A,Chloasma,A,Chloasma,True,A,A,True,True,True,False,True,True,False,False,1,1,True,True,diagnosis,Pigmentation,common,Melasma,Melasma,Hyperpigmentation,short_stem
p09,Dermatologist,1-3 years,,1-3 years,3,8,400,1,D,Malignant carcinoid syndrome,A,Increased tryptophan,False,D,D,True,True,True,False,False,False,False,False,0,1,False,False,epidemiology,Metabolic Systemic,rare,Pellagra,Pellagra,Nutritional,vignette
p09,Dermatologist,1-3 years,,1-3 years,3,9,6176,3,A,"5-FU, Imiquimod and Vismodegib",A,"5-FU, Imiquimod and Vismodegib",True,A,A,True,True,True,False,True,True,False,False,1,3,False,True,treatment,Neoplastic,common,Basal Cell Carcinoma,Basal Cell Carcinoma,Malignant,vignette
p09,Dermatologist,1-3 years,,1-3 years,3,10,1354,3,B,Idiopathic intracranial hypertension,B,Idiopathic intracranial hypertension,True,B,B,True,True,True,False,True,True,False,False,1,3,False,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,vignette
p09,Dermatologist,1-3 years,,1-3 years,3,11,720,3,A,Keratin pearls,A,Keratin pearls,True,A,A,True,True,True,False,True,True,False,False,0,3,False,False,diagnosis,Neoplastic,common,Actinic Keratosis,Actinic Keratosis,Premalignant,vignette
p09,Dermatologist,1-3 years,,1-3 years,3,12,498,1,C,Gastric adenocarcinoma,B,Infection with a Poxvirus,False,C,C,True,True,True,False,False,False,False,False,0,1,False,False,diagnosis,Neoplastic,moderate,Seborrheic Keratosis (Sign Of Leser-Trélat),Seborrheic Keratosis,Benign,short_stem
p09,Dermatologist,1-3 years,,1-3 years,3,13,4631,1,A,SLE,A,SLE,True,A,A,True,True,True,False,True,True,False,False,0,1,False,False,diagnosis,Inflammatory,moderate,Systemic Lupus Erythematosus,Systemic Lupus Erythematosus,Autoimmune,short_stem
p09,Dermatologist,1-3 years,,1-3 years,3,14,6684,2,A,Nasociliary,A,Nasociliary,True,A,A,True,True,True,False,True,True,False,False,2,2,True,True,mechanism,Infectious,moderate,Herpes Zoster Ophthalmicus,Herpes Zoster Ophthalmicus,Viral,vignette
p09,Dermatologist,1-3 years,,1-3 years,3,15,1392,2,A,Ask the mother to leave the room before talking to the patient about her sexual activity,A,Ask the mother to leave the room before talking to the patient about her sexual activity,True,A,A,True,True,True,False,True,True,False,False,0,2,False,False,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,vignette
p09,Dermatologist,1-3 years,,1-3 years,3,16,2973,4,A,Direct immunofluorescence,A,Direct immunofluorescence,True,A,A,True,True,True,False,True,True,False,False,3,4,False,True,diagnosis,Inflammatory,moderate,Bullous Pemphigoid,Bullous Pemphigoid,Autoimmune,short_stem
p07,Dermatologist,4-9 years,,4-9 years,3,1,9554,2,B,Cushing's syndrome,B,Cushing's syndrome,True,B,B,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Metabolic Systemic,rare,Cushing'S Syndrome,Cushing's Syndrome,Endocrine-Associated,short_stem
p07,Dermatologist,4-9 years,,4-9 years,3,2,831,2,B,Pemphigus vulgaris,B,Pemphigus vulgaris,True,B,B,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Inflammatory,moderate,Pemphigus Vulgaris,Pemphigus Vulgaris,Autoimmune,vignette
p07,Dermatologist,4-9 years,,4-9 years,3,3,203,1,C,High-output cardiac failure,C,High-output cardiac failure,True,C,C,True,True,True,False,True,True,False,False,0,1,False,False,epidemiology,Genetic Rare,rare,Hereditary Hemorrhagic Telangiectasia,Hereditary Hemorrhagic Telangiectasia,Syndromic,vignette
p07,Dermatologist,4-9 years,,4-9 years,3,4,845,2,C,Flavin adenine dinucleotide,C,Flavin adenine dinucleotide,True,D,C,False,True,True,True,False,True,True,False,2,2,True,True,mechanism,Metabolic Systemic,rare,Riboflavin Deficiency,Riboflavin Deficiency,Nutritional,vignette
p07,Dermatologist,4-9 years,,4-9 years,3,5,1015,3,A,Intrastrand cross-linking of thymidine residues in DNA,A,Intrastrand cross-linking of thymidine residues in DNA,True,A,A,True,True,True,False,True,True,False,False,2,3,False,True,mechanism,Neoplastic,common,Squamous Cell Carcinoma,Squamous Cell Carcinoma,Malignant,vignette
p07,Dermatologist,4-9 years,,4-9 years,3,6,2897,2,B,Streptobacillus moniliformis,B,Streptobacillus moniliformis,True,B,B,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Infectious,rare,Rat-Bite Fever,Rat-Bite Fever,Bacterial,vignette
p07,Dermatologist,4-9 years,,4-9 years,3,7,1499,1,A,Chloasma,A,Chloasma,True,C,A,False,True,True,True,False,True,True,False,1,1,True,True,diagnosis,Pigmentation,common,Melasma,Melasma,Hyperpigmentation,short_stem
p07,Dermatologist,4-9 years,,4-9 years,3,8,400,1,D,Malignant carcinoid syndrome,A,Increased tryptophan,False,D,D,True,True,True,False,False,False,False,False,0,1,False,False,epidemiology,Metabolic Systemic,rare,Pellagra,Pellagra,Nutritional,vignette
p07,Dermatologist,4-9 years,,4-9 years,3,9,6176,3,A,"5-FU, Imiquimod and Vismodegib",A,"5-FU, Imiquimod and Vismodegib",True,A,A,True,True,True,False,True,True,False,False,2,3,False,True,treatment,Neoplastic,common,Basal Cell Carcinoma,Basal Cell Carcinoma,Malignant,vignette
p07,Dermatologist,4-9 years,,4-9 years,3,10,1354,3,B,Idiopathic intracranial hypertension,B,Idiopathic intracranial hypertension,True,B,B,True,True,True,False,True,True,False,False,1,3,False,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,vignette
p07,Dermatologist,4-9 years,,4-9 years,3,11,720,3,A,Keratin pearls,A,Keratin pearls,True,B,F,False,False,True,True,False,False,False,False,0,3,False,False,diagnosis,Neoplastic,common,Actinic Keratosis,Actinic Keratosis,Premalignant,vignette
p07,Dermatologist,4-9 years,,4-9 years,3,12,498,1,C,Gastric adenocarcinoma,B,Infection with a Poxvirus,False,B,B,False,False,True,False,True,True,False,False,0,1,False,False,diagnosis,Neoplastic,moderate,Seborrheic Keratosis (Sign Of Leser-Trélat),Seborrheic Keratosis,Benign,short_stem
p07,Dermatologist,4-9 years,,4-9 years,3,13,4631,1,A,SLE,A,SLE,True,A,A,True,True,True,False,True,True,False,False,0,1,False,False,diagnosis,Inflammatory,moderate,Systemic Lupus Erythematosus,Systemic Lupus Erythematosus,Autoimmune,short_stem
p07,Dermatologist,4-9 years,,4-9 years,3,14,6684,2,A,Nasociliary,A,Nasociliary,True,A,A,True,True,True,False,True,True,False,False,2,2,True,True,mechanism,Infectious,moderate,Herpes Zoster Ophthalmicus,Herpes Zoster Ophthalmicus,Viral,vignette
p07,Dermatologist,4-9 years,,4-9 years,3,15,1392,2,A,Ask the mother to leave the room before talking to the patient about her sexual activity,A,Ask the mother to leave the room before talking to the patient about her sexual activity,True,A,A,True,True,True,False,True,True,False,False,1,2,False,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,vignette
p07,Dermatologist,4-9 years,,4-9 years,3,16,2973,4,A,Direct immunofluorescence,A,Direct immunofluorescence,True,A,A,True,True,True,False,True,True,False,False,3,4,False,True,diagnosis,Inflammatory,moderate,Bullous Pemphigoid,Bullous Pemphigoid,Autoimmune,short_stem
p08,Dermatologist,10+ years,,10+ years,3,1,9554,2,B,Cushing's syndrome,B,Cushing's syndrome,True,B,B,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Metabolic Systemic,rare,Cushing'S Syndrome,Cushing's Syndrome,Endocrine-Associated,short_stem
p08,Dermatologist,10+ years,,10+ years,3,2,831,2,B,Pemphigus vulgaris,B,Pemphigus vulgaris,True,B,B,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Inflammatory,moderate,Pemphigus Vulgaris,Pemphigus Vulgaris,Autoimmune,vignette
p08,Dermatologist,10+ years,,10+ years,3,3,203,1,C,High-output cardiac failure,C,High-output cardiac failure,True,D,D,False,False,True,False,False,False,False,False,0,1,False,False,epidemiology,Genetic Rare,rare,Hereditary Hemorrhagic Telangiectasia,Hereditary Hemorrhagic Telangiectasia,Syndromic,vignette
p08,Dermatologist,10+ years,,10+ years,3,4,845,2,C,Flavin adenine dinucleotide,C,Flavin adenine dinucleotide,True,D,D,False,False,True,False,False,False,False,False,2,2,True,True,mechanism,Metabolic Systemic,rare,Riboflavin Deficiency,Riboflavin Deficiency,Nutritional,vignette
p08,Dermatologist,10+ years,,10+ years,3,5,1015,3,A,Intrastrand cross-linking of thymidine residues in DNA,A,Intrastrand cross-linking of thymidine residues in DNA,True,E,E,False,False,True,False,False,False,False,False,3,3,True,True,mechanism,Neoplastic,common,Squamous Cell Carcinoma,Squamous Cell Carcinoma,Malignant,vignette
p08,Dermatologist,10+ years,,10+ years,3,6,2897,2,B,Streptobacillus moniliformis,B,Streptobacillus moniliformis,True,B,B,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Infectious,rare,Rat-Bite Fever,Rat-Bite Fever,Bacterial,vignette
p08,Dermatologist,10+ years,,10+ years,3,7,1499,1,A,Chloasma,A,Chloasma,True,A,A,True,True,True,False,True,True,False,False,1,1,True,True,diagnosis,Pigmentation,common,Melasma,Melasma,Hyperpigmentation,short_stem
p08,Dermatologist,10+ years,,10+ years,3,8,400,1,D,Malignant carcinoid syndrome,A,Increased tryptophan,False,D,D,True,True,True,False,False,False,False,False,0,1,False,False,epidemiology,Metabolic Systemic,rare,Pellagra,Pellagra,Nutritional,vignette
p08,Dermatologist,10+ years,,10+ years,3,9,6176,3,A,"5-FU, Imiquimod and Vismodegib",A,"5-FU, Imiquimod and Vismodegib",True,A,A,True,True,True,False,True,True,False,False,3,3,True,True,treatment,Neoplastic,common,Basal Cell Carcinoma,Basal Cell Carcinoma,Malignant,vignette
p08,Dermatologist,10+ years,,10+ years,3,10,1354,3,B,Idiopathic intracranial hypertension,B,Idiopathic intracranial hypertension,True,B,B,True,True,True,False,True,True,False,False,0,3,False,False,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,vignette
p08,Dermatologist,10+ years,,10+ years,3,11,720,3,A,Keratin pearls,A,Keratin pearls,True,E,E,False,False,True,False,False,False,False,False,0,3,False,False,diagnosis,Neoplastic,common,Actinic Keratosis,Actinic Keratosis,Premalignant,vignette
p08,Dermatologist,10+ years,,10+ years,3,12,498,1,C,Gastric adenocarcinoma,B,Infection with a Poxvirus,False,C,C,True,True,True,False,False,False,False,False,0,1,False,False,diagnosis,Neoplastic,moderate,Seborrheic Keratosis (Sign Of Leser-Trélat),Seborrheic Keratosis,Benign,short_stem
p08,Dermatologist,10+ years,,10+ years,3,13,4631,1,A,SLE,A,SLE,True,A,A,True,True,True,False,True,True,False,False,0,1,False,False,diagnosis,Inflammatory,moderate,Systemic Lupus Erythematosus,Systemic Lupus Erythematosus,Autoimmune,short_stem
p08,Dermatologist,10+ years,,10+ years,3,14,6684,2,A,Nasociliary,A,Nasociliary,True,A,A,True,True,True,False,True,True,False,False,2,2,True,True,mechanism,Infectious,moderate,Herpes Zoster Ophthalmicus,Herpes Zoster Ophthalmicus,Viral,vignette
p08,Dermatologist,10+ years,,10+ years,3,15,1392,2,A,Ask the mother to leave the room before talking to the patient about her sexual activity,A,Ask the mother to leave the room before talking to the patient about her sexual activity,True,B,B,False,False,True,False,False,False,False,False,2,2,True,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,vignette
p08,Dermatologist,10+ years,,10+ years,3,16,2973,4,A,Direct immunofluorescence,A,Direct immunofluorescence,True,C,C,False,False,True,False,False,False,False,False,4,4,True,True,diagnosis,Inflammatory,moderate,Bullous Pemphigoid,Bullous Pemphigoid,Autoimmune,short_stem
p11,Dermatologist,1-3 years,,1-3 years,4,1,9147,1,B,Aphthous ulcers,B,Aphthous ulcers,True,B,B,True,True,True,False,True,True,False,False,1,1,True,True,diagnosis,Inflammatory,common,Aphthous Ulcers,Aphthous Stomatitis,Neutrophilic,short_stem
p11,Dermatologist,1-3 years,,1-3 years,4,2,8693,1,C,Radiation-induced angiosarcoma,C,Radiation-induced angiosarcoma,True,C,D,True,False,True,True,True,False,False,True,1,1,True,True,diagnosis,Neoplastic,rare,Radiation-Induced Angiosarcoma,Radiation-Induced Angiosarcoma,Vascular Tumours,vignette
p11,Dermatologist,1-3 years,,1-3 years,4,3,799,1,A,Impaired chemotaxis of neutrophils,A,Impaired chemotaxis of neutrophils,True,B,E,False,False,True,True,False,False,False,False,1,1,True,True,mechanism,Genetic Rare,rare,Hyper-Ige Syndrome,Hyper-IgE Syndrome,Syndromic,vignette
p11,Dermatologist,1-3 years,,1-3 years,4,4,682,1,D,Increased growth of Malassezia globosa,G,Antigen uptake by Langerhans cells,False,D,D,True,True,True,False,False,False,False,False,0,1,False,False,mechanism,Infectious,common,Tinea Versicolor,Tinea Versicolor,Fungal,vignette
p11,Dermatologist,1-3 years,,1-3 years,4,5,709,4,F,Topical metronidazole,F,Topical metronidazole,True,F,F,True,True,True,False,True,True,False,False,4,4,True,True,treatment,Inflammatory,common,Rosacea,Rosacea,Papulosquamous,vignette
p11,Dermatologist,1-3 years,,1-3 years,4,6,4742,2,A,KOH preparation,A,KOH preparation,True,A,A,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Infectious,common,Pityriasis Versicolor,Tinea Versicolor,Fungal,vignette
p11,Dermatologist,1-3 years,,1-3 years,4,7,610,3,A,Optic glioma,A,Optic glioma,True,A,A,True,True,True,False,True,True,False,False,2,3,False,True,epidemiology,Genetic Rare,moderate,Neurofibromatosis Type 1,Neurofibromatosis Type 1,Syndromic,vignette
p11,Dermatologist,1-3 years,,1-3 years,4,8,1389,4,B,Coronary artery aneurysms,B,Coronary artery aneurysms,True,E,B,False,True,True,True,False,True,True,False,4,4,True,True,prognosis,Inflammatory,moderate,Kawasaki Disease,Kawasaki Disease,Vascular & Urticarial,vignette
p11,Dermatologist,1-3 years,,1-3 years,4,9,9053,1,C,Vitamin B2 (riboflavin),C,Vitamin B2 (riboflavin),True,B,C,False,True,True,True,False,True,True,False,1,1,True,True,diagnosis,Metabolic Systemic,rare,Riboflavin Deficiency,Riboflavin Deficiency,Nutritional,short_stem
p11,Dermatologist,1-3 years,,1-3 years,4,10,242,2,C,Inhibition of thymidylate synthase,C,Inhibition of thymidylate synthase,True,B,C,False,True,True,True,False,True,True,False,1,2,False,True,mechanism,Neoplastic,common,Basal Cell Carcinoma,Basal Cell Carcinoma,Malignant,vignette
p11,Dermatologist,1-3 years,,1-3 years,4,11,2562,2,C,Pellagra,C,Pellagra,True,B,C,False,True,True,True,False,True,True,False,2,2,True,True,diagnosis,Metabolic Systemic,rare,Pellagra,Pellagra,Nutritional,short_stem
p11,Dermatologist,1-3 years,,1-3 years,4,12,7290,2,B,Niacin deficiency,B,Niacin deficiency,True,B,B,True,True,True,False,True,True,False,False,1,2,False,True,diagnosis,Metabolic Systemic,rare,Pellagra,Pellagra,Nutritional,short_stem
p11,Dermatologist,1-3 years,,1-3 years,4,13,1028,2,D,Erythromycin,D,Erythromycin,True,A,D,False,True,True,True,False,True,True,False,2,2,True,True,treatment,Infectious,rare,Bacillary Angiomatosis,Bacillary Angiomatosis,Bacterial,vignette
p11,Dermatologist,1-3 years,,1-3 years,4,14,4403,3,B,Macrophages with a foamy appearance in the dermis,B,Macrophages with a foamy appearance in the dermis,True,B,B,True,True,True,False,True,True,False,False,3,3,True,True,diagnosis,Infectious,moderate,Lepromatous Leprosy,Lepromatous Leprosy,Bacterial,short_stem
p11,Dermatologist,1-3 years,,1-3 years,4,15,199,3,B,Oral isotretinoin,B,Oral isotretinoin,True,B,B,True,True,True,False,True,True,False,False,3,3,True,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,vignette
p11,Dermatologist,1-3 years,,1-3 years,4,16,528,1,A,Ash-leaf spots,B,Café-au-lait spots,False,A,B,True,False,True,True,False,True,True,False,1,1,True,True,diagnosis,Genetic Rare,rare,Tuberous Sclerosis Complex,Tuberous Sclerosis Complex,Syndromic,vignette
p12,Dermatologist,4-9 years,,4-9 years,4,1,9147,1,B,Aphthous ulcers,B,Aphthous ulcers,True,B,B,True,True,True,False,True,True,False,False,1,1,True,True,diagnosis,Inflammatory,common,Aphthous Ulcers,Aphthous Stomatitis,Neutrophilic,short_stem
p12,Dermatologist,4-9 years,,4-9 years,4,2,8693,1,C,Radiation-induced angiosarcoma,C,Radiation-induced angiosarcoma,True,A,A,False,False,True,False,False,False,False,False,0,1,False,False,diagnosis,Neoplastic,rare,Radiation-Induced Angiosarcoma,Radiation-Induced Angiosarcoma,Vascular Tumours,vignette
p12,Dermatologist,4-9 years,,4-9 years,4,3,799,1,A,Impaired chemotaxis of neutrophils,A,Impaired chemotaxis of neutrophils,True,F,E,False,False,True,True,False,False,False,False,0,1,False,False,mechanism,Genetic Rare,rare,Hyper-Ige Syndrome,Hyper-IgE Syndrome,Syndromic,vignette
p12,Dermatologist,4-9 years,,4-9 years,4,4,682,1,D,Increased growth of Malassezia globosa,G,Antigen uptake by Langerhans cells,False,D,D,True,True,True,False,False,False,False,False,0,1,False,False,mechanism,Infectious,common,Tinea Versicolor,Tinea Versicolor,Fungal,vignette
p12,Dermatologist,4-9 years,,4-9 years,4,5,709,4,F,Topical metronidazole,F,Topical metronidazole,True,F,F,True,True,True,False,True,True,False,False,2,4,False,True,treatment,Inflammatory,common,Rosacea,Rosacea,Papulosquamous,vignette
p12,Dermatologist,4-9 years,,4-9 years,4,6,4742,2,A,KOH preparation,A,KOH preparation,True,A,A,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Infectious,common,Pityriasis Versicolor,Tinea Versicolor,Fungal,vignette
p12,Dermatologist,4-9 years,,4-9 years,4,7,610,3,A,Optic glioma,A,Optic glioma,True,B,A,False,True,True,True,False,True,True,False,1,3,False,True,epidemiology,Genetic Rare,moderate,Neurofibromatosis Type 1,Neurofibromatosis Type 1,Syndromic,vignette
p12,Dermatologist,4-9 years,,4-9 years,4,8,1389,4,B,Coronary artery aneurysms,B,Coronary artery aneurysms,True,C,B,False,True,True,True,False,True,True,False,2,4,False,True,prognosis,Inflammatory,moderate,Kawasaki Disease,Kawasaki Disease,Vascular & Urticarial,vignette
p12,Dermatologist,4-9 years,,4-9 years,4,9,9053,1,C,Vitamin B2 (riboflavin),C,Vitamin B2 (riboflavin),True,D,C,False,True,True,True,False,True,True,False,1,1,True,True,diagnosis,Metabolic Systemic,rare,Riboflavin Deficiency,Riboflavin Deficiency,Nutritional,short_stem
